id,name,popularity,duration_min,release_year,tempo_category,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),81,4.64,2017,slow,0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,4
5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,81,3.17,2019,slow,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,4
6Ius4TC0L3cN74HT7ENE6e,Wet Dreamz,81,3.99,2014,fast,0.517,0.705,6,-8.205,0,0.364,0.0751,0.0,0.128,0.584,175.906,4
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,81,3.43,2018,medium,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,4
41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,81,3.39,2017,fast,0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,3
0y1QJc3SJVPKJ1OvFmFqe6,Way down We Go,81,3.56,2016,fast,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,4
2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,81,3.18,2018,fast,0.763,0.628,11,-5.85,1,0.05,0.0531,0.0,0.114,0.193,140.958,4
6qBFSepqLCuh5tehehc1bd,Like I Want You,81,4.35,2020,medium,0.678,0.355,10,-7.757,0,0.0627,0.759,7.06e-05,0.114,0.438,119.772,3
5gTgQBtNP08fUijxpEgmzF,É Problema,81,3.07,2020,medium,0.626,0.776,10,-6.66,1,0.189,0.486,0.0,0.108,0.696,129.765,4
0vWUhCPxpJOJR5urYbZypB,Hypnotized,81,3.26,2020,medium,0.69,0.813,11,-5.084,0,0.0997,0.0968,0.000324,0.109,0.704,108.078,4
6LOZws7T3jqZz78unPgFF9,Dead To Me,81,3.33,2018,medium,0.675,0.761,4,-4.469,0,0.0466,0.432,0.0,0.102,0.428,119.001,4
6rLi6PyWXu1rPlShuIZpj6,Way Out (feat. Big Sean),81,2.82,2020,medium,0.945,0.582,11,-8.357,0,0.0719,0.114,0.0,0.103,0.907,108.025,4
7yq4Qj7cqayVTp3FF9CWbm,Riptide,81,3.4,2014,medium,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,4
0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,81,3.93,2003,medium,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,4
4hSJUp6k7QeHLxU32MrLIU,Ohne Dich,81,2.1,2021,fast,0.807,0.535,11,-6.519,0,0.349,0.191,0.0,0.125,0.925,156.013,4
6lanRgr6wXibZr8KgzXxBl,A Thousand Years,81,4.75,2011,fast,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,3
46zfTi4Wg6mmkOBPimtg6X,Frag mich nicht,81,2.62,2021,medium,0.885,0.634,6,-6.467,1,0.0821,0.384,7.78e-06,0.11,0.597,99.046,4
1HoapWs5KcMzs8QYdgg9Kt,Não Pode Se Apaixonar,81,2.83,2021,fast,0.69,0.874,10,-4.169,1,0.0882,0.0731,0.0,0.104,0.921,168.116,4
68rVGSTnCiFOET9k5Vd8Se,parents,81,2.86,2019,slow,0.618,0.823,7,-4.76,1,0.0447,0.0132,0.0,0.288,0.58,82.004,4
33SNO8AaciGbNaQFkxvPrW,Kiwi,81,2.94,2017,fast,0.375,0.93,2,-2.631,1,0.0561,0.00064,0.0,0.318,0.491,147.124,4
2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,81,2.78,1999,fast,0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726,4
0YqTL3nSL36OFdHwHoqCag,MODO TURBO,81,2.5,2020,fast,0.655,0.726,10,-7.628,0,0.0796,0.334,3.13e-06,0.232,0.766,160.064,4
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,81,4.3,2015,medium,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,4
7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",81,4.18,2016,medium,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,4
4I5bvu2KDsrCg0EWHIcvul,Don't Play,81,3.14,2021,medium,0.695,0.784,6,-6.564,0,0.0402,0.0889,0.0,0.0843,0.52,128.031,4
152lZdxL1OR0ZMW6KquMif,Location,81,3.65,2017,slow,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,4
1TQXIltqoZ5XXyfCbAeSQQ,Dancing With Your Ghost,81,3.3,2019,slow,0.629,0.327,11,-8.285,1,0.029,0.761,2.96e-05,0.103,0.381,74.953,4
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,81,4.04,2008,fast,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,4
3YRCqOhFifThpSRFJ1VWFM,November Rain,81,8.93,1991,slow,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,4
7C1trmcQQ5n5RNy4l6ziCv,Some Say - Felix Jaehn Remix,81,3.11,2020,medium,0.682,0.7,6,-5.591,1,0.0397,0.406,0.0,0.174,0.637,120.03,4
1mohfLaTJtB2RplHLQVM70,La Jeepeta - Remix,81,5.75,2020,fast,0.815,0.715,4,-4.65,0,0.207,0.3,4.83e-06,0.091,0.786,176.007,4
0XinBYhf1X3kdvKQHOX971,Tú Me Dejaste De Querer,81,3.31,2020,fast,0.812,0.747,4,-4.611,0,0.15,0.31,0.00412,0.1,0.488,168.025,4
1RSBK5VWdjPjHEmRhAkS4Q,Sacrifice,81,2.68,2021,medium,0.659,0.877,11,-5.089,0,0.0288,0.0878,0.0,0.094,0.471,119.992,4
1VGzxJnVQND7Cg5H5wGj14,YEAH RIGHT,81,2.91,2018,fast,0.672,0.588,1,-9.573,1,0.133,0.619,0.241,0.0992,0.204,169.033,4
1mQOFRDoqI34LdN79PE0vH,Ô Moça,81,3.02,2020,fast,0.84,0.495,5,-5.155,0,0.0797,0.481,0.0,0.0853,0.527,130.041,4
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),81,2.85,2019,medium,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,4
5RqR4ZCCKJDcBLIn4sih9l,Party Girl,81,2.46,2020,fast,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,0.629,130.022,4
5w9c2J52mkdntKOmRLeM2m,Con Calma,81,3.22,2019,medium,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,4
0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,81,3.02,2020,medium,0.79,0.694,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007,4
4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),81,3.55,2020,fast,0.806,0.546,9,-6.637,1,0.0575,0.3,0.0,0.102,0.874,147.986,4
2AT8iROs4FQueDv2c8q2KE,R U Mine?,81,3.36,2013,medium,0.288,0.758,6,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094,4
1JHvLQWHUoYuapwQikeDuD,Ele Não Tem,81,3.54,2020,fast,0.656,0.85,7,-5.132,1,0.0384,0.363,0.0,0.53,0.918,155.042,4
2P4OICZRVAQcYAV2JReRfj,Waiting For Love,81,3.84,2015,medium,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,4
3JjnGLK8IxkNLvo8Lb3KOM,18,81,4.14,2014,medium,0.681,0.582,6,-7.76,0,0.0313,0.22,0.0,0.119,0.221,124.038,4
6foY66mWZN0pSRjZ408c00,Whiskey Glasses,81,3.91,2018,fast,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,4
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),81,3.87,2018,medium,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,4
3rchFjeKZ0bJxO7EEdM3S5,Paparazzi,81,3.21,2020,medium,0.677,0.685,4,-5.643,0,0.0505,0.0739,0.0,0.107,0.177,91.008,4
77loZpT5Y5PRP1S451P9Yz,The Reason,81,3.88,2003,slow,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,4
5OCJzvD7sykQEKHH7qAC3C,God is a woman,81,3.29,2018,fast,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,4
0jWgAnTrNZmOGmqgvHhZEm,What's Up?,81,4.93,1992,fast,0.565,0.564,2,-10.044,1,0.0292,0.161,0.0,0.114,0.454,134.355,4
0DAQryfUiFZdWFo76RYBc8,Madonna,81,3.26,2021,medium,0.806,0.565,11,-8.96,0,0.113,0.47,0.0,0.0824,0.311,116.963,4
2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,81,3.5,1980,medium,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,4
37ZtpRBkHcaq6hHy0X98zn,I CAN'T STOP ME,81,3.42,2020,fast,0.657,0.88,10,-3.672,0,0.102,0.121,0.0,0.463,0.769,150.084,4
6nek1Nin9q48AVZcWs9e9D,Paradise,81,4.65,2011,fast,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,4
5wujBwqG7INdStqGd4tRMX,Armed And Dangerous,81,2.83,2018,fast,0.736,0.67,10,-6.702,1,0.311,0.186,0.0,0.114,0.845,130.032,4
2nC3QhMI9reBIOWutbU3Tj,Moral of the Story,81,3.35,2019,medium,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-06,0.102,0.265,119.812,4
3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,81,2.93,2018,fast,0.665,0.651,1,-5.515,1,0.156,0.0414,0.0,0.0896,0.237,163.935,4
0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,81,3.84,1976,medium,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,4
3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),81,3.4,2012,medium,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,4
0tBbt8CrmxbjRP0pueQkyU,Wolves,81,3.3,2017,medium,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,4
7aely3H8kMj9o0gt6vXHE1,Die For You (feat. Dominic Fike),81,3.31,2021,fast,0.728,0.629,1,-6.629,1,0.0318,0.00196,1.94e-06,0.0847,0.71,135.031,4
60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",81,3.88,2014,fast,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,4
6WkJ2OK163XXS2oARUC9JM,Dancin (feat. Luvli) - Krono Remix,81,3.3,2014,medium,0.72,0.741,10,-6.529,0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,4
3HquWF2pZmWYu3WAEP9Heb,Só Não Divulga,81,2.67,2021,slow,0.553,0.785,3,-4.099,0,0.0682,0.665,0.0,0.445,0.914,75.852,4
56F3ngwk3a42aLY0o5QgBF,Fala Comigo - Ao Vivo,81,2.34,2021,fast,0.818,0.919,2,-3.013,1,0.0694,0.283,0.0,0.318,0.949,160.002,4
7o4gBbTM6UBLkOYPw9xMCz,Moonwalking in Calabasas (feat. Blueface) - Remix,81,2.84,2020,medium,0.928,0.341,11,-10.196,0,0.103,0.0614,0.0,0.162,0.745,129.966,4
25zlnOAzbVoOzIeXSvQFf1,Got It On Me,81,2.74,2020,slow,0.688,0.647,2,-7.258,1,0.19,0.00815,1.65e-05,0.095,0.195,88.834,4
27tDoZsybt3KvJWTDoW9id,Heartbreak Anniversary,81,3.31,2021,slow,0.443,0.459,0,-8.955,1,0.074,0.546,1.05e-06,0.307,0.565,87.064,5
47Bg6IrMed1GPbxRgwH2aC,Best Friend,81,4.37,2017,fast,0.575,0.714,6,-5.247,1,0.0596,0.395,0.0,0.115,0.32,144.982,4
26UxwWl9xCb83OynXELJcL,Masterpiece,81,3.03,2021,fast,0.781,0.726,0,-4.213,1,0.0836,0.0299,0.0,0.093,0.436,139.988,4
2bL2gyO6kBdLkNSkxXNh6x,Animals,81,3.85,2014,fast,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,4
0DiWol3AO6WpXZgp0goxAV,One More Time,81,5.34,2001,medium,0.611,0.697,2,-8.618,1,0.133,0.0193,0.0,0.332,0.476,122.752,4
4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),81,3.3,2019,medium,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,4
4gbVRS8gloEluzf0GzDOFc,Maps,81,3.17,2014,medium,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,4
2gTdDMpNxIRFSiu7HutMCg,I Think I'm OKAY (with YUNGBLUD & Travis Barker),81,2.82,2019,medium,0.628,0.744,7,-4.718,1,0.0379,0.0257,0.0,0.313,0.277,119.921,4
3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),81,3.69,2018,fast,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,4
6u3CPnFMKANYgfdiifFOiJ,"Gravity (feat. Tyler, The Creator)",81,3.58,2021,fast,0.539,0.615,1,-8.746,0,0.252,0.173,0.0056,0.144,0.493,163.924,4
6lhZLbb0czULpjb2kFryPS,Let's Love,81,3.34,2020,medium,0.662,0.868,5,-4.025,1,0.0341,0.00882,0.00244,0.584,0.353,92.998,4
6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),81,3.7,2019,medium,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,4
0DYNL4xbYWgNzppUamtyR4,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",81,2.41,2020,medium,0.721,0.632,5,-6.695,0,0.0358,0.0693,0.0,0.291,0.296,92.057,4
0zlnHTHiBQ68ZCAmTw5ozm,Algo Mágico,81,4.36,2020,medium,0.68,0.613,11,-4.368,1,0.0818,0.758,0.0,0.161,0.609,100.127,4
42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,81,3.84,2016,fast,0.319,0.739,0,-5.74,1,0.272,0.0285,0.0,0.111,0.449,194.169,4
0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),81,3.86,2008,medium,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008,4
09CtPGIpYB4BrO8qb1RGsF,Sorry,81,3.35,2015,medium,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,4
0sY6ZUTh4yoctD8VIXz339,champagne problems,81,4.07,2020,fast,0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319,4
35wvL50xvKpCHEJPxLOLPI,Si Estuviésemos Juntos,81,2.82,2018,fast,0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,4
0JJP0IS4w0fJx01EcrfkDe,"Dear Maria, Count Me In",81,3.05,2007,fast,0.459,0.895,2,-3.126,1,0.0805,0.00725,0.0,0.206,0.572,181.04,4
0BxE4FqsDD1Ot4YuBXwAPp,505,81,4.23,2007,fast,0.526,0.866,0,-5.822,1,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,4
37Tmv4NnfQeb0ZgUC4fOJj,Sultans Of Swing,81,5.81,1978,fast,0.733,0.794,5,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174,4
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,81,4.41,1991,slow,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,4
6Et5KimMg3IXwD6lJPGmQw,Me Fije,81,3.37,2021,fast,0.76,0.674,7,-4.039,0,0.0636,0.396,3.54e-05,0.0977,0.735,172.024,4
2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011,81,4.14,1982,medium,0.671,0.712,2,-7.815,1,0.0476,0.429,0.0,0.103,0.462,113.805,4
6h5PAsRni4IRlxWr6uDPTP,More Than You Know,81,3.38,2017,medium,0.646,0.741,5,-4.973,0,0.034,0.0275,0.0,0.312,0.571,123.077,4
76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,81,3.65,2016,medium,0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,4
6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,81,3.52,2000,medium,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,4
1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,81,2.88,1996,medium,0.768,0.864,11,-6.145,1,0.0324,0.101,0.0,0.162,0.891,110.008,4
5CFJRZRq6sdKKtRwNPWbYv,Show Out (with Skepta & Pop Smoke),81,2.92,2020,fast,0.619,0.589,1,-6.531,1,0.124,0.43,0.000392,0.378,0.158,143.896,4
2vl0D1b0M6UHlD1Fjh5j1m,JETSKI (feat. Lil Mosey & Lil Tecca),81,2.75,2021,medium,0.883,0.446,8,-8.723,0,0.296,0.0253,0.0,0.103,0.463,92.95,4
6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),81,2.85,2019,medium,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,4
6NfrH0ANGmgBXyxgV2PeXt,La Difícil,81,2.72,2020,fast,0.685,0.848,8,-4.561,0,0.0858,0.0861,7.14e-06,0.0783,0.761,179.87,4
66W1rVTnEv86dIkFhoiElg,Secrets,81,2.95,2020,medium,0.848,0.768,6,-5.386,0,0.0373,0.0412,0.000785,0.195,0.777,118.961,4
7HsjuVBM93Z2RoxjpWLgTT,Richer (feat. Polo G),81,3.17,2021,fast,0.726,0.411,1,-12.929,1,0.0671,0.438,0.0,0.087,0.734,137.905,3
60iSKGrGazRzICtMjADNSM,Hold Me While You Wait,81,3.43,2019,medium,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,4
2grjqo0Frpf2okIBiifQKs,September,81,3.58,1978,medium,0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,4
76cy1WJvNGJTj78UqeA5zr,IDGAF,81,3.63,2017,medium,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028,4
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,81,3.35,2017,fast,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,4
6bnF93Rx87YqUBLSgjiMU8,Heartless,81,3.3,2020,fast,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,4
1fewSx2d5KIZ04wsooEBOz,Space Cadet (feat. Gunna),81,3.39,2018,medium,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,4
0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),81,2.91,2019,fast,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,4
4nK5YrxbMGZstTLbvj6Gxw,Supalonely,81,3.72,2019,medium,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,4
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),81,3.42,2018,slow,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,4
2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,80,4.72,2013,fast,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,4
1OOtq8tRnDM8kG2gqUPjAj,Beat It,80,4.3,1982,fast,0.779,0.867,3,-3.704,0,0.0457,0.0491,7.98e-06,0.197,0.915,138.858,4
0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,80,3.38,2016,medium,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,4
2Yer0p7uB2lVBUAtANuuQp,Magic In The Hamptons (feat. Lil Yachty),80,2.74,2018,medium,0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.051,4
1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80,3.85,2021,fast,0.632,0.773,6,-4.856,1,0.0346,0.0623,0.0,0.0885,0.474,130.033,4
0ErK6K0kYr0Ow2RkPMhmMs,Shout Out to My Ex,80,4.1,2016,medium,0.773,0.747,5,-4.061,1,0.0885,0.0242,8.99e-06,0.109,0.801,126.014,4
3QH8rQGNFX8VLbCgZ7uPTS,Fly To My Room,80,3.7,2020,medium,0.764,0.526,11,-7.355,1,0.212,0.0484,0.0,0.0718,0.588,114.91,4
3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,80,4.89,2015,slow,0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,4
6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,80,2.37,2018,medium,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,4
6wpGqhRvJGNNXwWlPmkMyO,I Still Haven't Found What I'm Looking For,80,4.62,1987,medium,0.564,0.774,1,-9.424,1,0.0368,0.0135,0.00191,0.0861,0.657,100.894,4
43BlKpJcSrC9AsJ3F1DKg9,Still Trappin' (with King Von),80,2.87,2020,fast,0.877,0.677,5,-4.969,0,0.356,0.0439,0.0,0.0986,0.627,144.941,4
6kls8cSlUyHW2BUOkDJIZE,Hate Me (with Juice WRLD),80,3.1,2019,slow,0.657,0.768,8,-4.628,1,0.0507,0.108,0.0,0.144,0.759,75.025,4
3cfOd4CMv2snFaKAnMdnvK,All Star,80,3.34,1999,medium,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,4
4Yxc55NX3tAXC2mHRAhtcW,"All I Want - From ""High School Musical: The Musical: The Series""",80,2.96,2019,slow,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,3
0F7FA14euOIX8KcbEturGH,Old Town Road,80,1.88,2019,fast,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,4
3jT2LKH0RSbQ8jIUNFzXm5,PTSD,80,3.87,2020,medium,0.883,0.808,1,-3.158,0,0.183,0.0317,0.0,0.207,0.805,119.012,4
3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",80,4.21,2015,fast,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,4
2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,80,6.28,1971,fast,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,4
6habFhsOp2NvshLv26DqMb,Despacito,80,3.82,2019,fast,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,4
7Ie9W94M7OjPoZVV216Xus,Not Afraid,80,4.14,2010,medium,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,5
2CEgGE6aESpnmtfiZwYlbV,Dynamite,80,3.38,2010,medium,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,4
39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,80,3.15,1982,medium,0.743,0.836,2,-6.465,1,0.116,0.0804,0.0,0.384,0.82,113.375,4
38zsOOcu31XbbYj9BIPUF1,Your Song,80,4.03,1970,medium,0.554,0.315,3,-11.028,1,0.0298,0.828,5.53e-06,0.101,0.325,128.157,4
40zJaB3z53PGaxIkYyieBP,Só de Sacanagem - Ao Vivo,80,3.06,2021,medium,0.826,0.769,11,-5.203,0,0.0507,0.538,0.0,0.345,0.709,125.979,4
77sMIMlNaSURUAXq5coCxE,Fearless (Taylor’s Version),80,4.03,2021,medium,0.569,0.741,5,-4.963,1,0.0282,0.0122,0.0,0.333,0.43,100.118,4
2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,80,3.22,2018,medium,0.551,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,103.313,4
2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",80,3.82,2005,fast,0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,4
3bC1ahPIYt1btJzSSEyyrF,Whistle,80,3.74,2012,medium,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,4
5bJ1DrEM4hNCafcDd1oxHx,Self Care,80,5.75,2018,fast,0.52,0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,4
4ofwffwvvnbSkrMSCKQDaC,Shotgun,80,3.35,2018,medium,0.672,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.741,4
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony,80,5.95,1997,fast,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,4
6ADSaE87h8Y3lccZlBJdXH,With Or Without You - Remastered,80,4.93,1987,medium,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,4
3CVb6hkMrlF7eHhXi5B3PZ,Body,80,3.06,2021,fast,0.889,0.705,11,-8.683,0,0.392,0.389,1.04e-05,0.0692,0.815,141.069,4
6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,80,3.37,2019,medium,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,5
0bMbDctzMmTyK2j74j3nF3,"Alone, Pt. II",80,2.98,2019,slow,0.67,0.668,3,-4.306,0,0.0422,0.536,0.0,0.133,0.608,88.033,4
1VSuFS7PahCN3SWbOcQ98m,forget me too (feat. Halsey),80,2.86,2020,medium,0.654,0.875,1,-4.845,1,0.0744,0.000417,0.0086,0.194,0.522,99.975,4
5psEZhQu6lukjhavJo4AbC,SO DONE,80,2.11,2020,fast,0.719,0.598,9,-6.254,1,0.077,0.232,0.0,0.115,0.303,142.592,4
4a6q8CR2hzLk2plDkSxkfD,I.F.L.Y.,80,2.76,2019,medium,0.812,0.519,2,-4.823,1,0.0385,0.379,0.0,0.13,0.554,104.954,4
45kgqMRkC29qjBlzeaJcad,Street Runner,80,4.2,2021,fast,0.613,0.61,5,-8.633,0,0.246,0.211,0.000361,0.152,0.433,160.004,4
5NORWMFC27ywGSZxi8uquP,Ophelia,80,2.67,2016,slow,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,4
6mADjHs6FXdroPzEGW6KVJ,bloody valentine,80,3.42,2020,fast,0.533,0.858,2,-4.212,1,0.0766,0.00021,0.0,0.148,0.506,160.057,4
07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),80,3.67,2019,medium,0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,4
3xKsf9qdS1CyvXSMEid6g8,Pink + White,80,3.08,2016,fast,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.554,159.738,3
5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,80,5.15,2020,fast,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4
